"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A000000 ","-------------","-------------","-----------",""
"Line(03738)","MISC INCOME- FG 30","A","-4116","CLINIC- HEAD & NECK","90"
"Line(03739)","MISC INCOME- FG 30","A","-750","CLINIC- GU ONCOLOGY","90"
"Line(03740)","MISC INCOME- FG 30","A","-762","CLINIC- PALLIATIVE CARE","90"
"Line(03741)","MISC INCOME- FG 40","A","-25000","DIVISION OF RADIOLOGY ONCOLOGY","12"
"Line(03742)","MISC INCOME- FG 40","A","-235000","OPERATING ROOM","50"
"Line(03743)","MISC INCOME- FG 40","A","-550000","RADIOLOGY-DIAGNOSTIC","54"
"Line(03744)","MISC INCOME- FG 40","A","-1030096","RADIOLOGY-THERAPEUTIC","55"
"Line(03745)","MISC INCOME- FG 40","A","-310000","LABORATORY- PATHOLOGY","60"
"Line(03746)","MISC INCOME- FG 40","A","-147","CLINIC- PEDIATRICS","90"
"Line(03747)","MISC INCOME- FG 40","A","-570000","CLINIC- GI ONC","90"
"Line(03748)","MISC INCOME- FG 40","A","-235000","CLINIC- NEUROLOGY","90"
"Line(03749)","MISC INCOME- FG 40","A","-2025000","CLINIC- SURGERY","90"
"Line(03750)","MISC INCOME- FG 40","A","-3875666","CLINIC- HEAD & NECK","90"
"Line(03751)","MISC INCOME- FG 40","A","-109000","CLINIC- GU ONCOLOGY","90"
"Line(03752)","MISC INCOME- FG 40","A","-255000","CLINIC- PALLIATIVE CARE","90"
"Line(03753)","MISC INCOME- FG 80","A","-488","CLINIC ADMINISTRATION","13"
"Line(03754)","MISC INCOME- FG 80","A","-5000","SOCIAL SERVICE","17"
"Line(03755)","MISC INCOME- FG 80","A","-7617","RADIOLOGY-DIAGNOSTIC","54"
"Line(03756)","MISC INCOME- FG 80","A","-51792","CLINIC- BREAST ONCOLOGY","90"
"Line(03757)","MISC INCOME- FG 80","A","-42801","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03808)","PATIENT CARE PAID BY RESEARCH","A","-12747","SOCIAL SERVICE","17"
"Line(03809)","PATIENT CARE PAID BY RESEARCH","A","-83","CLINIC- HEMATOLOGY- LEUK/BIT","90"
"Line(03810)","PATIENT CARE PAID BY RESEARCH","A","-751818","RESEARCH","191"
"Line(03811)","PATIENT CARE PAID BY RESEARCH","A","-6000","RESEARCH- OTHER INSTITUT ACTIVITIES","191"
"Line(03812)","PATIENT CARE PAID BY RESEARCH","A","-83","PHYSICIANS PRIVATE OFFICES","192"
"Line(03813)","PATIENT CARE PAID BY RESEARCH","A","-896","OTHER NONREIMBURSABLE (NON-RESEARCH","194"
"Line(04101)","OTHER NONALLOWABLE EXPENSE","A","-392860","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(04102)","OTHER NONALLOWABLE EXPENSE","A","-14797","EMPLOYEE BENEFITS PRS","4"
"Line(04103)","OTHER NONALLOWABLE EXPENSE","A","-29251","DATA PROCESSING","5"
"Line(04104)","OTHER NONALLOWABLE EXPENSE","A","-1994","CASHIERING/ACCOUNTS RECEIVABLE","5"
"Line(04105)","OTHER NONALLOWABLE EXPENSE","A","-189409","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(04106)","OTHER NONALLOWABLE EXPENSE","A","-17152","MAINTENANCE & REPAIRS","6"
"Line(04107)","OTHER NONALLOWABLE EXPENSE","A","-35383","FACULTY SERVICE ADMINISTRATION","12"
"Line(04108)","OTHER NONALLOWABLE EXPENSE","A","-4269","DIVISION OF ANESTHESIOLOGY","12"
"Line(04109)","OTHER NONALLOWABLE EXPENSE","A","-20645","DIVISION OF CANCER MEDICINE","12"
"Line(04110)","OTHER NONALLOWABLE EXPENSE","A","-5034","DIVISION OF CANCER PREVENTION","12"
"Line(04111)","OTHER NONALLOWABLE EXPENSE","A","-13453","DIVISION OF DIAGNOSTIC IMAGING","12"
"Line(04112)","OTHER NONALLOWABLE EXPENSE","A","-37173","DIVISION OF INTERNAL MEDICINE","12"
"Line(04113)","OTHER NONALLOWABLE EXPENSE","A","-27428","DIVISION OF PATHOLOGY","12"
"Line(04114)","OTHER NONALLOWABLE EXPENSE","A","-11091","DIVISION OF PEDIATRICS","12"
"Line(04115)","OTHER NONALLOWABLE EXPENSE","A","-71348","DIVISION OF RADIOLOGY ONCOLOGY","12"
"Line(04116)","OTHER NONALLOWABLE EXPENSE","A","-18265","DIVISION OF SURGERY","12"
"Line(04117)","OTHER NONALLOWABLE EXPENSE","A","-32550","PATIENT CARE ADMINISTRATION","13"
"Line(04118)","OTHER NONALLOWABLE EXPENSE","A","-13100","NURSING ADMINISTRATION","13"
"Line(04119)","OTHER NONALLOWABLE EXPENSE","A","-27195","RESEARCH ADMINISTRATION","13"
"Line(04120)","OTHER NONALLOWABLE EXPENSE","A","-3521194","CLINIC ADMINISTRATION","13"
"Line(04121)","OTHER NONALLOWABLE EXPENSE","A","-3553","DEPARTMENTAL RSCH ADMINISTRATION","13"
"Line(04122)","OTHER NONALLOWABLE EXPENSE","A","-5767","PHARMACY","15"
"Line(04123)","OTHER NONALLOWABLE EXPENSE","A","-2305","MEDICAL RESEARCH LIBRARY","16"
"Line(04124)","OTHER NONALLOWABLE EXPENSE","A","-56374","MEDICAL INFORMATICS","16"
"Line(04125)","OTHER NONALLOWABLE EXPENSE","A","-2998","SOCIAL SERVICE","17"
"Line(04126)","OTHER NONALLOWABLE EXPENSE","A","-12374","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04127)","OTHER NONALLOWABLE EXPENSE","A","-69367","PARAMED ED PROGRAM","23"
"Line(04128)","OTHER NONALLOWABLE EXPENSE","A","3575","PARAMED ED PROGRAM- PASTORAL CARE","23"
"Line(04129)","OTHER NONALLOWABLE EXPENSE","A","-16542","ADULTS & PEDIATRICS","30"
"Line(04130)","OTHER NONALLOWABLE EXPENSE","A","-5241","INTENSIVE CARE UNIT","31"
"Line(04131)","OTHER NONALLOWABLE EXPENSE","A","-58862","OPERATING ROOM","50"
"Line(04132)","OTHER NONALLOWABLE EXPENSE","A","-15891","ANESTHESIOLOGY","53"
"Line(04133)","OTHER NONALLOWABLE EXPENSE","A","-46536","RADIOLOGY-DIAGNOSTIC","54"
"Line(04134)","OTHER NONALLOWABLE EXPENSE","A","-27012","RADIOLOGY-THERAPEUTIC","55"
"Line(04135)","OTHER NONALLOWABLE EXPENSE","A","-1786","RADIOISOTOPE","56"
"Line(04136)","OTHER NONALLOWABLE EXPENSE","A","-39443","LABORATORY- PATHOLOGY","60"
"Line(04137)","OTHER NONALLOWABLE EXPENSE","A","-4455","LABORATORY- CLINICAL","60"
"Line(04138)","OTHER NONALLOWABLE EXPENSE","A","-192290","WHOLE BLOOD & PACKED RED BLOOD CELL","62"
"Line(04139)","OTHER NONALLOWABLE EXPENSE","A","-33347","RESPIRATORY THERAPY","65"
"Line(04140)","OTHER NONALLOWABLE EXPENSE","A","-9361","CLINIC- CARDIOLOGY","90"
"Line(04141)","OTHER NONALLOWABLE EXPENSE","A","-285","CLINIC- INFUSION THERAPY","90"
"Line(04142)","OTHER NONALLOWABLE EXPENSE","A","-6297","CLINIC- PEDIATRICS","90"
"Line(04143)","OTHER NONALLOWABLE EXPENSE","A","-28235","CLINIC- GI ONC","90"
"Line(04144)","OTHER NONALLOWABLE EXPENSE","A","-13790","CLINIC- HEMATOLOGY- LEUK/BIT","90"
"Line(04145)","OTHER NONALLOWABLE EXPENSE","A","-20193","CLINIC- LYMP/MYEL","90"
"Line(04146)","OTHER NONALLOWABLE EXPENSE","A","-22209","CLINIC- BMT","90"
"Line(04147)","OTHER NONALLOWABLE EXPENSE","A","-22862","CLINIC- NEUROLOGY","90"
"Line(04148)","OTHER NONALLOWABLE EXPENSE","A","-847","CLINIC- SKIN","90"
"Line(04149)","OTHER NONALLOWABLE EXPENSE","A","-13031","CLINIC- SARCOMA","90"
"Line(04150)","OTHER NONALLOWABLE EXPENSE","A","-23059","CLINIC- BREAST ONCOLOGY","90"
"Line(04151)","OTHER NONALLOWABLE EXPENSE","A","-18501","CLINIC- EMERGENCY CENTER","90"
"Line(04152)","OTHER NONALLOWABLE EXPENSE","A","-4043","CLINIC- THORACIC","90"
"Line(04153)","OTHER NONALLOWABLE EXPENSE","A","-4739","CLINIC- GENERAL ONCOLOGY","90"
"Line(04154)","OTHER NONALLOWABLE EXPENSE","A","-4285","CLINIC- GYN ONCOLOGY","90"
"Line(04155)","OTHER NONALLOWABLE EXPENSE","A","-7626","CLINIC- MEDICAL SPECIALTIES","90"
"Line(04156)","OTHER NONALLOWABLE EXPENSE","A","-9197","CLINIC- SURGERY","90"
"Line(04157)","OTHER NONALLOWABLE EXPENSE","A","-32744","CLINIC- HEAD & NECK","90"
"Line(04158)","OTHER NONALLOWABLE EXPENSE","A","-16447","CLINIC- GU ONCOLOGY","90"
"Line(04159)","OTHER NONALLOWABLE EXPENSE","A","-4472","CLINIC- ATC BED/CHAIR","90"
"Line(04160)","OTHER NONALLOWABLE EXPENSE","A","-1610","CLINIC- CANCER PREVENTION","90"
"Line(04161)","OTHER NONALLOWABLE EXPENSE","A","-24561","CLINIC- PALLIATIVE CARE","90"
"Line(04162)","OTHER NONALLOWABLE EXPENSE","A","-1164","CLINIC- BAY AREA SATELLITE","90"
"Line(04163)","OTHER NONALLOWABLE EXPENSE","A","-4609","CLINIC- KATY SATELLITE","90"
"Line(04164)","OTHER NONALLOWABLE EXPENSE","A","-5622","CLINIC- SUGARLAND SATELLITE","90"
"Line(04165)","OTHER NONALLOWABLE EXPENSE","A","-3895","CLINIC- WOODLANDS SATELLITE","90"
"Line(04166)","OTHER NONALLOWABLE EXPENSE","A","-1538871","RESEARCH","191"
"Line(04167)","OTHER NONALLOWABLE EXPENSE","A","-395912","RESEARCH- OTHER INSTITUT ACTIVITIES","191"
"Line(04301)","DEPR- ALKEK EXPANSION","A","15551447","ALKEK","1","9"
"Line(04302)","DEPR- BLOCKHOUSE","A","834","GARAGES  ELEC TRAN & LANDSCAPE WARE","1","9"
"Line(04303)","DEPR- LANDSCAPE WAREHOUSE","A","37128","GARAGES  ELEC TRAN & LANDSCAPE WARE","1","9"
"Line(04305)","DEPR- HMB PARKING REPL GARAGE","A","1176865","GARAGES  ELEC TRAN & LANDSCAPE WARE","1","9"
"Line(04306)","DEPR- BRAESWOOD GARAGE","A","1503993","GARAGES  ELEC TRAN & LANDSCAPE WARE","1","9"
"Line(04307)","DEPR- DOCK CORRIDOR","A","598097","LEMAISTRE CLINIC","1","9"
"Line(04310)","DEPR- 1991 EQUIPMENT","A","6800","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(04313)","DEPR- 1992 BLDG IMPV","A","21280","CENTRAL CORE","1","9"
"Line(04314)","DEPR- 1995 EQUIP SCI PARK","A","12820","SCIENCE PARK","1","9"
"Line(04315)","DEPR- 1992 PLANT FUND EXPEND","A","9273","CENTRAL CORE","1","9"
"Line(04316)","DEPR- 1994 PLANT FUND EXPEND","A","1662","CENTRAL CORE","1","9"
"Line(04317)","DEPR- 1995 EQUIPMENT","A","81271","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(04318)","DEPR- 1996 PLANT FUND EXPEND","A","14042","LEMAISTRE CLINIC","1","9"
"Line(04319)","DEPR- FY88 AUDIT","A","29486","CENTRAL CORE","1","9"
"Line(04320)","DEPR- 1996 ALLOCATED CAPITAL PROJECT","A","290206","CENTRAL CORE","1","9"
"Line(04321)","DEPR- ACB GARAGE","A","1417420","AMBULATORY CLINIC BUILDING","1","9"
"Line(04322)","DEPR- ACB PRESSLER BRIDGE","A","37282","BRIDGES","1","9"
"Line(04323)","DEPR- 1MC GARAGE","A","1931047","GARAGES  ELEC TRAN & LANDSCAPE WARE","1","9"
"Line(04401)","PATIENT TELEPHONE COST","A","-766","ADULTS & PEDIATRICS","30"
"Line(04402)","PATIENT TELEPHONE COST","A","-54","INTENSIVE CARE UNIT","31"
"Line(04403)","PATIENT TELEPHONE COST","A","-52","CLINIC- EMERGENCY CENTER","90"
"Line(04404)","PATIENT TELEPHONE COST","A","-177","CLINIC- ATC BED/CHAIR","90"
"Line(04405)","PATIENT TELEPHONE COST","A","-5","CLINIC- PALLIATIVE CARE","90"
"Line(04407)","REMOVE PASS THRU FUNDS","A","-24081619","RESEARCH","191"
"Line(04409)","REMOVE PASS THRU FUNDS","A","11445","RESEARCH","191"
"Line(04410)","REMOVE PASS THRU FUNDS","A","-9902","CLINIC- PALLIATIVE CARE","90"
"Line(04601)","SELF FUNDED INSURANCE- EMPLOYEE COST","A","1205888","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(04602)","SELF FUNDED INSURANCE- EMPLOYEE COST","A","-17230397","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(04700)","NONALLOWABLE HEAD & NECK","A","-30247","CLINIC- HEAD & NECK","90"
"Line(04900)","EQUIPMENT DEPRECIATION- HOSPITAL","A","117502086","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(04901)","EQUIPMENT DEPRECIATION- SCI PARK","A","1506944","RESEARCH ADMINISTRATION","13"
"Line(04902)","EQUIPMENT DEPR- <5K- HOSPITAL","A","786","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(04904)","DEPR- SOFTWARE ASSETS- 5K-100K- HOS","A","511731","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(04905)","DEPR- SOFTWARE ASSETS- 5K-100K- SP","A","7753","RESEARCH ADMINISTRATION","13"
"Line(04974)","MOBILE MAMMOGRAPHY","A","-64574","CLINIC- BREAST ONCOLOGY","90"
"Line(04977)","ROTARY HOUSE","A","-2008355","MAINTENANCE & REPAIRS","6"
"Line(04986)","FEDERALLY FUNDED DEPR EXP","A","-2657864","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(04987)","LOBBYING EXPENSE","A","-243253","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(04989)","UT SUPPLY CHAIN ALLIANCE","A","-227814","OTHER ADMINISTRATIVE AND GENERAL","5"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A810000 ","-------------","-------------","-----------",""
"","","","","","Amount of","included in","Adjustments","Wkst.",""
"","","","","","Allowable","Wkst. A","(col. 4 minus","A-7",""
"","","Line No.","Cost Center","Expense Items","Cost","column 5","col. 5) *","Ref.",""
"","","1","2","3","4","5","6","7",""
"Entity[549652] Report(A810000)", ,"Entity[549652] Report(A810000[00100])","Entity[549652] Report(A810000[00200])","Entity[549652] Report(A810000[00300])","Entity[549652] Report(A810000[00400])", ,"Entity[549652] Report(A810000[00600])"
"Line(00100)", ,"5","OTHER ADMINISTRATIVE AND GENERAL","STATE OF TX COST ALLOCATION","1164642", ,"1164642"
"Line(00200)", ,"5","OTHER ADMINISTRATIVE AND GENERAL","UNIVERSITY OF TX COST ALLOCATION","20012068", ,"20012068"
"Line(00500)", , , , ,"21176710", ,"21176710"
"Line(00600)", ,"A","UNIV OF TEXAS","100"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A820010 ","-------------","-------------","-----------",""
"","","","","","","",""," FROM ____________","","",""
"","","","","",""," ________________",""," TO _______________","","",""
"","","","Cost Center/","","","","","Physician/","","5 Percent of",""
"","","Wkst. A","Physician","Total","Professional","Provider","RCE","Provider","Unadjusted","Unadjusted",""
"","","Line #","Identifier","Remuneration","Component","Component","Amount","Component Hours","RCE Limit","RCE Limit",""
"","","1","2","3","4","5","6","7","8","9",""
"Entity[549652] Report(A820010)", ,"Entity[549652] Report(A820010[00100])","Entity[549652] Report(A820010[00200])","Entity[549652] Report(A820010[00300])", ,"Entity[549652] Report(A820010[00500])","Entity[549652] Report(A820010[00600])","Entity[549652] Report(A820010[00700])","Entity[549652] Report(A820010[00800])","Entity[549652] Report(A820010[00900])", , , , ,"Entity[549652] Report(A820010[01400])","Entity[549652] Report(A820010[01500])","Entity[549652] Report(A820010[01600])","Entity[549652] Report(A820010[01700])","Entity[549652] Report(A820010[01800])"
"Line(00100)", ,"21","AGGREGATE-I&R SERVICES-SALARY & FRIN","42128027", ,"42128027","177200","234499","19977511","998876", , , , ,"16793","16793","19994304","22133723","22133723"
"Line(00200)", ,"31","AGGREGATE-INTENSIVE CARE UNIT","2167249", ,"2167249","177200","10367","883189","44159", , , , ,"741","741","883930","1283319","1283319"
"Line(00300)", ,"50","AGGREGATE-OPERATING ROOM","5767057", ,"5767057","208000","25089","2508900","125445", , , , ,"1793","1793","2510693","3256364","3256364"
"Line(00400)", ,"53","AGGREGATE-ANESTHESIOLOGY","6829820", ,"6829820","200300","32162","3097139","154857", , , , ,"2298","2298","3099437","3730383","3730383"
"Line(00500)", ,"54","AGGREGATE-RADIOLOGY-DIAGNOSTIC","8342213", ,"8342213","225300","34703","3758936","187947", , , , ,"2480","2480","3761416","4580797","4580797"
"Line(00600)", ,"55","AGGREGATE-RADIOLOGY-THERAPEUTIC","4839376", ,"4839376","225300","21664","2346586","117329", , , , ,"1548","1548","2348134","2491242","2491242"
"Line(00700)", ,"56","AGGREGATE-RADIOISOTOPE","961564", ,"961564","225300","3763","407598","20380", , , , ,"269","269","407867","553697","553697"
"Line(00800)", ,"60","AGGREGATE-LABORATORY- PATHOLOGY","4657374", ,"4657374","215700","30905","3204908","160245", , , , ,"2209","2209","3207117","1450257","1450257"
"Line(00900)", ,"60","AGGREGATE-LABORATORY- CLINICAL","1079603", ,"1079603","215700","7012","727158","36358", , , , ,"501","501","727659","351944","351944"
"Line(01000)", ,"65","AGGREGATE-RESPIRATORY THERAPY","716982", ,"716982","177200","3981","339151","16958", , , , ,"285","285","339436","377546","377546"
"Line(01100)", ,"90","AGGREGATE-CLINIC- CARDIOLOGY","699141", ,"699141","177200","3641","310185","15509", , , , ,"260","260","310445","388696","388696"
"Line(01200)", ,"90","AGGREGATE-CLINIC- PEDIATRICS","2146536", ,"2146536","177200","19600","1669769","83488", , , , ,"1401","1401","1671170","475366","475366"
"Line(01300)", ,"90","AGGREGATE-CLINIC- GI ONC","2350839", ,"2350839","177200","14657","1248664","62433", , , , ,"1047","1047","1249711","1101128","1101128"
"Line(01400)", ,"90","AGGREGATE-CLINIC- HEMATOLOGY- LEUK/B","2051864", ,"2051864","177200","15506","1320992","66050", , , , ,"1108","1108","1322100","729764","729764"
"Line(01500)", ,"90","AGGREGATE-CLINIC- LYMP/MYEL","1170930", ,"1170930","177200","7954","677620","33881", , , , ,"568","568","678188","492742","492742"
"Line(01600)", ,"90","AGGREGATE-CLINIC- BMT","1632211", ,"1632211","177200","10220","870665","43533", , , , ,"730","730","871395","760816","760816"
"Line(01700)", ,"90","AGGREGATE-CLINIC- NEUROLOGY","2570047", ,"2570047","177200","13918","1185707","59285", , , , ,"995","995","1186702","1383345","1383345"
"Line(01800)", ,"90","AGGREGATE-CLINIC- SKIN","629689", ,"629689","177200","3163","269463","13473", , , , ,"226","226","269689","360000","360000"
"Line(01900)", ,"90","AGGREGATE-CLINIC- SARCOMA","1028796", ,"1028796","177200","6847","583312","29166", , , , ,"489","489","583801","444995","444995"
"Line(02000)", ,"90","AGGREGATE-CLINIC- BREAST ONCOLOGY","1413156", ,"1413156","177200","7959","678046","33902", , , , ,"569","569","678615","734541","734541"
"Line(02100)", ,"90","AGGREGATE-CLINIC- EMERGENCY CENTER","664474", ,"664474","177200","5628","479462","23973", , , , ,"402","402","479864","184610","184610"
"Line(02200)", ,"90","AGGREGATE-CLINIC- GENERAL ONCOLOGY","2162219", ,"2162219","177200","17915","1526220","76311", , , , ,"1280","1280","1527500","634719","634719"
"Line(02300)", ,"90","AGGREGATE-CLINIC- GYN ONCOLOGY","2310293", ,"2310293","177200","9456","805578","40279", , , , ,"676","676","806254","1504039","1504039"
"Line(02400)", ,"90","AGGREGATE-CLINIC- MEDICAL SPECIALTIE","1893199", ,"1893199","177200","14388","1225747","61287", , , , ,"1028","1028","1226775","666424","666424"
"Line(02500)", ,"90","AGGREGATE-CLINIC- SURGERY","1263001", ,"1263001","177200","6696","570448","28522", , , , ,"479","479","570927","692074","692074"
"Line(02600)", ,"90","AGGREGATE-CLINIC- HEAD & NECK","3030042", ,"3030042","177200","18280","1557315","77866", , , , ,"1306","1306","1558621","1471421","1471421"
"Line(02700)", ,"90","AGGREGATE-CLINIC- GU ONCOLOGY","1151477", ,"1151477","177200","6950","592087","29604", , , , ,"497","497","592584","558893","558893"
"Line(02800)", ,"90","AGGREGATE-CLINIC- CANCER PREVENTION","747073", ,"747073","177200","4609","392651","19633", , , , ,"329","329","392980","354093","354093"
"Line(02900)", ,"90","AGGREGATE-CLINIC- PALLIATIVE CARE","1378218", ,"1378218","177200","9800","834885","41744", , , , ,"700","700","835585","542633","542633"
"Line(03000)", ,"90","AGGREGATE-CLINIC- BAY AREA SATELLITE","453324", ,"453324","177200","2487","211873","10594", , , , ,"178","178","212051","241273","241273"
"Line(03100)", ,"90","AGGREGATE-CLINIC- KATY SATELLITE","706253", ,"706253","177200","3567","303881","15194", , , , ,"255","255","304136","402117","402117"
"Line(03200)", ,"90","AGGREGATE-CLINIC- SUGARLAND SATELLIT","302416", ,"302416","177200","1879","160076","8004", , , , ,"134","134","160210","142206","142206"
"Line(03300)", ,"90","AGGREGATE-CLINIC- WOODLANDS SATELLIT","691278", ,"691278","177200","3854","328331","16417", , , , ,"275","275","328606","362672","362672"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
