"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A000000 ","-------------","-------------","-----------",""
"Line(03777)","NON-ALLOWABLE ADMINISTRATION EBER","A","-8","A&G - WEST CAMPUS","5"
"Line(03778)","NON-ALLOWABLE ADMINISTRATION EBER","A","-338","A&G - PAVILION FOR WOMEN","5"
"Line(03779)","NON-ALLOWABLE ADMINISTRATION EBER","A","-139","MAINTENANCE & REPAIRS","6"
"Line(03780)","NON-ALLOWABLE ADMINISTRATION EBER","A","-2510","OPERATION OF PLANT","7"
"Line(03781)","NON-ALLOWABLE ADMINISTRATION EBER","A","-25","CAFETERIA","11"
"Line(03782)","NON-ALLOWABLE ADMINISTRATION EBER","A","-365","NURSING ADMINISTRATION","13"
"Line(03783)","NON-ALLOWABLE ADMINISTRATION EBER","A","-2898","PHARMACY","15"
"Line(03784)","NON-ALLOWABLE ADMINISTRATION EBER","A","-129","AMBULATORY ADMIN","18"
"Line(03785)","NON-ALLOWABLE ADMINISTRATION EBER","A","-79","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03786)","NON-ALLOWABLE ADMINISTRATION EBER","A","-226","SURGERY ADMIN","18"
"Line(03787)","NON-ALLOWABLE ADMINISTRATION EBER","A","-1330","SURGERY SERVICES","18"
"Line(03788)","NON-ALLOWABLE ADMINISTRATION EBER","A","-35","ADOLESCENT SPORTS MED ADMIN","18"
"Line(03789)","NON-ALLOWABLE ADMINISTRATION EBER","A","-2405","NEONATOLOGY ADMIN","18"
"Line(03790)","NON-ALLOWABLE ADMINISTRATION EBER","A","-713","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03791)","NON-ALLOWABLE ADMINISTRATION EBER","A","-1352","NEPHROLOGY ADMIN","18"
"Line(03792)","NON-ALLOWABLE ADMINISTRATION EBER","A","-6","OB/GYN ADMIN","18"
"Line(03793)","NON-ALLOWABLE ADMINISTRATION EBER","A","-433","COMMUNITY CLINIC ADMIN","18"
"Line(03794)","NON-ALLOWABLE ADMINISTRATION EBER","A","-30","ADULTS & PEDIATRICS","30"
"Line(03795)","NON-ALLOWABLE ADMINISTRATION EBER","A","-83","NICU","31"
"Line(03796)","NON-ALLOWABLE ADMINISTRATION EBER","A","-880","CVICU","31"
"Line(03797)","NON-ALLOWABLE ADMINISTRATION EBER","A","-240","RADIOLOGY-DIAGNOSTIC","54"
"Line(03798)","NON-ALLOWABLE ADMINISTRATION EBER","A","-220","PHYSICAL THERAPY","66"
"Line(03799)","NON-ALLOWABLE ADMINISTRATION EBER","A","-25","ELECTROENCEPHALOGRAPHY","70"
"Line(03800)","NON-ALLOWABLE ADMINISTRATION EBER","A","-4216","IMMUNOLOGY","76"
"Line(03801)","NON-ALLOWABLE ADMINISTRATION EBER","A","-299","CLINIC","90"
"Line(03802)","NON-ALLOWABLE ADMINISTRATION EBER","A","-161","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03803)","NON-ALLOWABLE ADMINISTRATION EBER","A","-6","MEDICAL RECORDS & LIBRARY","16"
"Line(03805)","NON-ALLOWABLE PROCUREMENT CARD","A","-225","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03806)","NON-ALLOWABLE PROCUREMENT CARD","A","-769","NONPATIENT TELEPHONES","5"
"Line(03807)","NON-ALLOWABLE PROCUREMENT CARD","A","-4","ADMITTING","5"
"Line(03808)","NON-ALLOWABLE PROCUREMENT CARD","A","-4","CASHIERING  ACCOUNTS","5"
"Line(03809)","NON-ALLOWABLE PROCUREMENT CARD","A","-859","A&G - NON RESEARCH","5"
"Line(03810)","NON-ALLOWABLE PROCUREMENT CARD","A","-26173","A&G - ALL OTHER","5"
"Line(03811)","NON-ALLOWABLE PROCUREMENT CARD","A","-880","A&G - PAVILION FOR WOMEN","5"
"Line(03812)","NON-ALLOWABLE PROCUREMENT CARD","A","-416","OPERATION OF PLANT","7"
"Line(03813)","NON-ALLOWABLE PROCUREMENT CARD","A","-29","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03814)","NON-ALLOWABLE PROCUREMENT CARD","A","-5599","NURSING ADMINISTRATION","13"
"Line(03815)","NON-ALLOWABLE PROCUREMENT CARD","A","-2743","PHARMACY","15"
"Line(03816)","NON-ALLOWABLE PROCUREMENT CARD","A","-267","MEDICAL RECORDS & LIBRARY","16"
"Line(03817)","NON-ALLOWABLE PROCUREMENT CARD","A","-109","SOCIAL SERVICE","17"
"Line(03818)","NON-ALLOWABLE PROCUREMENT CARD","A","-57","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03819)","NON-ALLOWABLE PROCUREMENT CARD","A","-16120","LABORATORY ADMIN","18"
"Line(03820)","NON-ALLOWABLE PROCUREMENT CARD","A","-4560","CARDIOLOGY ADMIN","18"
"Line(03821)","NON-ALLOWABLE PROCUREMENT CARD","A","-1280","SURGERY ADMIN","18"
"Line(03822)","NON-ALLOWABLE PROCUREMENT CARD","A","-18688","SURGERY SERVICES","18"
"Line(03823)","NON-ALLOWABLE PROCUREMENT CARD","A","-216","NEONATOLOGY ADMIN","18"
"Line(03824)","NON-ALLOWABLE PROCUREMENT CARD","A","-3539","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03825)","NON-ALLOWABLE PROCUREMENT CARD","A","-597","NEUROSURGERY ADMIN","18"
"Line(03826)","NON-ALLOWABLE PROCUREMENT CARD","A","-2713","PSYCHOLOGY ADMIN","18"
"Line(03827)","NON-ALLOWABLE PROCUREMENT CARD","A","-35","ANCILLARY ADMINISTRATION","18"
"Line(03828)","NON-ALLOWABLE PROCUREMENT CARD","A","-5","FETAL CENTER ADMIN","18"
"Line(03829)","NON-ALLOWABLE PROCUREMENT CARD","A","-1211","OPERATING ROOM","50"
"Line(03830)","NON-ALLOWABLE PROCUREMENT CARD","A","-159","DELIVERY ROOM & LABOR ROOM","52"
"Line(03831)","NON-ALLOWABLE PROCUREMENT CARD","A","-45","RADIOLOGY-DIAGNOSTIC","54"
"Line(03832)","NON-ALLOWABLE PROCUREMENT CARD","A","-501","LABORATORY","60"
"Line(03833)","NON-ALLOWABLE PROCUREMENT CARD","A","-37","RESPIRATORY THERAPY","65"
"Line(03834)","NON-ALLOWABLE PROCUREMENT CARD","A","-630","PHYSICAL THERAPY","66"
"Line(03835)","NON-ALLOWABLE PROCUREMENT CARD","A","-9931","RENAL DIALYSIS","74"
"Line(03836)","NON-ALLOWABLE PROCUREMENT CARD","A","-1206","IMMUNOLOGY","76"
"Line(03837)","NON-ALLOWABLE PROCUREMENT CARD","A","-363","CLINIC","90"
"Line(03838)","NON-ALLOWABLE PROCUREMENT CARD","A","-200","EMERGENCY","91"
"Line(03841)","ADVERTISING AND PUBLICITY","A","-162518","A&G - NON RESEARCH","5"
"Line(03842)","ADVERTISING AND PUBLICITY","A","-29190","A&G - ALL OTHER","5"
"Line(03843)","ADVERTISING AND PUBLICITY","A","-30","A&G - PAVILION FOR WOMEN","5"
"Line(03844)","ADVERTISING AND PUBLICITY","A","-2161","NURSING ADMINISTRATION","13"
"Line(03845)","ADVERTISING AND PUBLICITY","A","-4310","LABORATORY ADMIN","18"
"Line(03846)","ADVERTISING AND PUBLICITY","A","-1684","CARDIOLOGY ADMIN","18"
"Line(03847)","ADVERTISING AND PUBLICITY","A","-450","OTOLARYNGOLOGY ADMIN","18"
"Line(03848)","ADVERTISING AND PUBLICITY","A","31","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03849)","ADVERTISING AND PUBLICITY","A","-199","NEPHROLOGY ADMIN","18"
"Line(03850)","ADVERTISING AND PUBLICITY","A","-40","COMMUNITY CLINIC ADMIN","18"
"Line(03851)","ADVERTISING AND PUBLICITY","A","-3517","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03852)","ADVERTISING AND PUBLICITY","A","-46","ADULTS & PEDIATRICS","30"
"Line(03853)","ADVERTISING AND PUBLICITY","A","-91","NICU","31"
"Line(03854)","ADVERTISING AND PUBLICITY","A","1688","RENAL DIALYSIS","74"
"Line(03855)","ADVERTISING AND PUBLICITY","A","-4874","AMBULANCE SERVICES","95"
"Line(03856)","ADVERTISING AND PUBLICITY","A","-16250","RESEARCH - DEPARTMENTAL","191"
"Line(03857)","ADVERTISING AND PUBLICITY","A","-120342","FUNDRAISING","194"
"Line(03858)","ADVERTISING AND PUBLICITY","A","-340","INTERNATIONAL SERVICES","194"
"Line(03859)","ADVERTISING AND PUBLICITY","A","-3942377","MARKETING","194"
"Line(03860)","ADVERTISING AND PUBLICITY","A","-900","COMMUNITY BASED CLINICS","194"
"Line(03862)","NON-ALLOWABLE ADMIN EXPENSE","A","-1850655","A&G - ALL OTHER","5"
"Line(03863)","RESEARCH - RICE LEASE","A","-452097","OPERATION OF PLANT","7"
"Line(03865)","BCM NONREIMBURSABLE","A","-6275","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03866)","BCM NONREIMBURSABLE","A","-232038","A&G - NON RESEARCH","5"
"Line(03867)","BCM NONREIMBURSABLE","A","-199831","A&G - RESEARCH","5"
"Line(03868)","BCM NONREIMBURSABLE","A","-42923442","A&G - ALL OTHER","5"
"Line(03869)","BCM NONREIMBURSABLE","A","-3122","A&G - PAVILION FOR WOMEN","5"
"Line(03870)","BCM NONREIMBURSABLE","A","-820","HOUSEKEEPING","9"
"Line(03871)","BCM NONREIMBURSABLE","A","-127","NURSING ADMINISTRATION","13"
"Line(03872)","BCM NONREIMBURSABLE","A","-42","PHARMACY","15"
"Line(03873)","BCM NONREIMBURSABLE","A","-1874","MEDICAL RECORDS & LIBRARY","16"
"Line(03874)","BCM NONREIMBURSABLE","A","-45171","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03875)","BCM NONREIMBURSABLE","A","-1762387","LABORATORY ADMIN","18"
"Line(03876)","BCM NONREIMBURSABLE","A","-232065","PULMONARY ADMIN","18"
"Line(03877)","BCM NONREIMBURSABLE","A","-211069","PM&R ADMIN","18"
"Line(03878)","BCM NONREIMBURSABLE","A","-872128","CARDIOLOGY ADMIN","18"
"Line(03879)","BCM NONREIMBURSABLE","A","-513947","NUTRITION AND GI ADMIN","18"
"Line(03880)","BCM NONREIMBURSABLE","A","-251557","RHEUMATOLOGY ADMIN","18"
"Line(03881)","BCM NONREIMBURSABLE","A","-197817","ORTHOPEDIC SURG ADMIN","18"
"Line(03882)","BCM NONREIMBURSABLE","A","-958809","SURGERY ADMIN","18"
"Line(03883)","BCM NONREIMBURSABLE","A","-1222","SURGERY SERVICES","18"
"Line(03884)","BCM NONREIMBURSABLE","A","-485010","DIABETES & ENDOCRINE ADMIN","18"
"Line(03885)","BCM NONREIMBURSABLE","A","-64944","OTOLARYNGOLOGY ADMIN","18"
"Line(03886)","BCM NONREIMBURSABLE","A","-151064","OPTHALMOLOGY ADMIN","18"
"Line(03887)","BCM NONREIMBURSABLE","A","-437470","NEUROLOGY ADMIN","18"
"Line(03888)","BCM NONREIMBURSABLE","A","-44727","DERMATOLOGY ADMIN","18"
"Line(03889)","BCM NONREIMBURSABLE","A","-259963","ADOLESCENT SPORTS MED ADMIN","18"
"Line(03890)","BCM NONREIMBURSABLE","A","-158051","GENETICS ADMIN","18"
"Line(03891)","BCM NONREIMBURSABLE","A","-235166","NEONATOLOGY ADMIN","18"
"Line(03892)","BCM NONREIMBURSABLE","A","-32456","UROLOGY ADMIN","18"
"Line(03893)","BCM NONREIMBURSABLE","A","-3524669","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03894)","BCM NONREIMBURSABLE","A","-530513","NEUROSURGERY ADMIN","18"
"Line(03895)","BCM NONREIMBURSABLE","A","-1330528","PEDIATRICS ADMIN","18"
"Line(03896)","BCM NONREIMBURSABLE","A","-177465","NEPHROLOGY ADMIN","18"
"Line(03897)","BCM NONREIMBURSABLE","A","156372","CRITICAL CARE ADMIN","18"
"Line(03898)","BCM NONREIMBURSABLE","A","-1362336","ANESTHESIOLOGY ADMIN","18"
"Line(03899)","BCM NONREIMBURSABLE","A","-604910","EMERGENCY MEDICINE ADMIN","18"
"Line(03900)","BCM NONREIMBURSABLE","A","-21682","PSYCHIATRY ADMIN","18"
"Line(03901)","BCM NONREIMBURSABLE","A","-2400964","PSYCHOLOGY ADMIN","18"
"Line(03902)","BCM NONREIMBURSABLE","A","-62192","FETAL CENTER ADMIN","18"
"Line(03903)","BCM NONREIMBURSABLE","A","-2073876","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03904)","BCM NONREIMBURSABLE","A","46714","ADULTS & PEDIATRICS","30"
"Line(03905)","BCM NONREIMBURSABLE","A","-2397967","PICU","31"
"Line(03906)","BCM NONREIMBURSABLE","A","-21803","OPERATING ROOM","50"
"Line(03907)","BCM NONREIMBURSABLE","A","-102515","LABORATORY","60"
"Line(03908)","BCM NONREIMBURSABLE","A","-6425","RESPIRATORY THERAPY","65"
"Line(03909)","BCM NONREIMBURSABLE","A","-6257","RENAL DIALYSIS","74"
"Line(03910)","BCM NONREIMBURSABLE","A","-610140","IMMUNOLOGY","76"
"Line(03911)","BCM NONREIMBURSABLE","A","-3473041","CLINIC","90"
"Line(03912)","BCM NONREIMBURSABLE","A","-53167","LIVER ACQUISITION","107"
"Line(03913)","BCM NONREIMBURSABLE","A","-91781","LUNG ACQUISITION","108"
"Line(03914)","BCM NONREIMBURSABLE","A","-1695117","RESEARCH - DEPARTMENTAL","191"
"Line(03915)","BCM NONREIMBURSABLE","A","-140","ACADEMIC EDUCATION","191"
"Line(03916)","BCM NONREIMBURSABLE","A","-8533","GUEST SERVICES","194"
"Line(03917)","BCM NONREIMBURSABLE","A","-15308","PEDIATRIC DENTISTRY","194"
"Line(03918)","BCM NONREIMBURSABLE","A","-88944","VANNIE COOK CLINIC MCALLEN TX","194"
"Line(03919)","BCM NONREIMBURSABLE","A","-366131","COMMUNITY BASED CLINICS","194"
"Line(03923)","LEGAL FEES","A","-1120347","A&G - ALL OTHER","5"
"Line(03925)","HOSPITAL AFFILIATION","B","-1086481","A&G - ALL OTHER","5"
"Line(03926)","HOSPITAL AFFILIATION","A","-97","A&G - NON RESEARCH","5"
"Line(03928)","RESEARCH LAB EQUIPMENT","A","2050","A&G - ALL OTHER","5"
"Line(03929)","RESEARCH LAB EQUIPMENT","A","-166","OPERATING ROOM","50"
"Line(03931)","LOBBYING","A","-394263","A&G - ALL OTHER","5"
"Line(03932)","ESRD PATIENT TUTOR","A","-3182","RENAL DIALYSIS","74"
"Line(03933)","PATIENT TELEPHONE","A","-13829","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03934)","PATIENT TELEPHONE","A","-668109","NONPATIENT TELEPHONES","5"
"Line(03935)","PHYS BILL  COLLECT  CONTRCT","A","-589401","CASHIERING  ACCOUNTS","5"
"Line(03936)","PFW LUXURY ROOM EQUIPMENT DEPR","A","-3477","ADULTS & PEDIATRICS","30"
"Line(03942)","REMOVE NON-ALLOW COST IN CC 18.06","A","-41502","CARDIOLOGY ADMIN","18"
"Line(03943)","REMOVE NON-ALLOW COST FROM CC 18.10","A","-97670","SURGERY ADMIN","18"
"Line(03944)","REMOVE NON-ALLOW COST FROM CC 18.11","A","-86337","SURGERY SERVICES","18"
"Line(03945)","REMOVE NON-ALLOW COST FROM CC 18.27","A","-3915","TRANSPLANT SERVICES ADMIN","18"
"Line(03946)","HEART ORGSN PURCHASE","A","-35250","HEART ACQUISITION","106"
"Line(03947)","REMOVE HEART UNOS COST","A","-6157","HEART ACQUISITION","106"
"Line(03948)","REMOVE LIVER ORGAN PURCHASE","A","-333330","LIVER ACQUISITION","107"
"Line(03949)","REMOVE LIVER UNOS PURCHASE","A","-12110","LIVER ACQUISITION","107"
"Line(03950)","REMOVE LUNG PURCHASED","A","-193700","LUNG ACQUISITION","108"
"Line(03951)","REMOVE NON-ALLOW COST FR CC 18.07","A","-175","NUTRITION AND GI ADMIN","18"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A810000 ","-------------","-------------","-----------",""
"","","","","","Amount of","included in","Adjustments","Wkst.",""
"","","","","","Allowable","Wkst. A","(col. 4 minus","A-7",""
"","","Line No.","Cost Center","Expense Items","Cost","column 5","col. 5) *","Ref.",""
"","","1","2","3","4","5","6","7",""
"Entity[572966] Report(A810000)", ,"Entity[572966] Report(A810000[00100])","Entity[572966] Report(A810000[00200])","Entity[572966] Report(A810000[00300])","Entity[572966] Report(A810000[00400])","Entity[572966] Report(A810000[00500])","Entity[572966] Report(A810000[00600])"
"Line(00100)", ,"16","MEDICAL RECORDS & LIBRARY","VENDED CHIEF QUALITY OFFICER","89720","89720"
"Line(00500)", , , , ,"89720","89720"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A820010 ","-------------","-------------","-----------",""
"","","","","","","",""," FROM ____________","","",""
"","","","","",""," ________________",""," TO _______________","","",""
"","","","Cost Center/","","","","","Physician/","","5 Percent of",""
"","","Wkst. A","Physician","Total","Professional","Provider","RCE","Provider","Unadjusted","Unadjusted",""
"","","Line #","Identifier","Remuneration","Component","Component","Amount","Component Hours","RCE Limit","RCE Limit",""
"","","1","2","3","4","5","6","7","8","9",""
"Entity[572966] Report(A820010)", ,"Entity[572966] Report(A820010[00100])","Entity[572966] Report(A820010[00200])","Entity[572966] Report(A820010[00300])","Entity[572966] Report(A820010[00400])","Entity[572966] Report(A820010[00500])","Entity[572966] Report(A820010[00600])","Entity[572966] Report(A820010[00700])","Entity[572966] Report(A820010[00800])","Entity[572966] Report(A820010[00900])", , ,"Entity[572966] Report(A820010[01200])","Entity[572966] Report(A820010[01300])", , ,"Entity[572966] Report(A820010[01600])","Entity[572966] Report(A820010[01700])","Entity[572966] Report(A820010[01800])"
"Line(00100)", ,"5","AGGREGATE-DATA PROCESSING","44568","32208","11127","208000","267","26700","1335", , , , , , ,"26700", ,"33441"
"Line(00200)", ,"5","AGGREGATE-DATA PROCESSING","227868","141287","73401","177200","991","84426","4221", , , , , , ,"84426", ,"154467"
"Line(00300)", ,"5","AGGREGATE-ADMITTING","65324","56290","8427","177200","93","7923","396", , , , , , ,"7923","504","57401"
"Line(00400)", ,"5","AGGREGATE-A&G - NON RESEARCH","34398","10779","20195","140600","541","36569","1828", , , , , , ,"36569", ,"14203"
"Line(00500)", ,"5","AGGREGATE-A&G - NON RESEARCH","167248","53059","15667","177200","130","11075","554", , , , , , ,"11075","4592","156173"
"Line(00600)", ,"5","AGGREGATE-A&G - RESEARCH","16930","4212","328","177200","56","4771","239", , , , , , ,"4771", ,"16602"
"Line(00700)", ,"5","AGGREGATE-A&G - ALL OTHER","472465","71466","318852","177200","3362","286417","14321", , ,"1043","704", , ,"287121","31731","185344"
"Line(00800)", ,"5","AGGREGATE-A&G - WEST CAMPUS","723307","319741","336464","177200","6749","574963","28748", , , , , , ,"574963", ,"386843"
"Line(00900)", ,"5","AGGREGATE-A&G - PAVILION FOR WOMEN","1041354", , , , , , , , , , , , , , ,"1041354"
"Line(01000)", ,"5","AGGREGATE-A&G - PAVILION FOR WOMEN","790589","236916","274233","196400","718","67796","3390", , , , , , ,"67796","206437","722793"
"Line(01100)", ,"5","AGGREGATE-A&G - PAVILION FOR WOMEN","55368","32617","18417","177200","287","24450","1223", , , , , , ,"24450", ,"36951"
"Line(01200)", ,"13","AGGREGATE-NURSING ADMINISTRATION","85001","42751","34560","177200","2145","182738","9137", , ,"1297","527", , ,"183265", ,"50441"
"Line(01300)", ,"16","AGGREGATE-MEDICAL RECORDS & LIBRARY","371190","100322","258955","208000","1070","107000","5350", , , , , , ,"107000","151955","264190"
"Line(01400)", ,"18","AGGREGATE-DIAGNOSTIC IMAGING ADMIN","5468397","4334856","551556","225300","4362","472480","23624", , , , , , ,"472480","79076","4995917"
"Line(01500)", ,"18","AGGREGATE-LABORATORY ADMIN","40529","40529", , , , , , , , , , , , , ,"40529"
"Line(01600)", ,"18","AGGREGATE-LABORATORY ADMIN","2229764","1407141","445193","215700","6889","714402","35720", , ,"1400","280", , ,"714682", ,"1784571"
"Line(01700)", ,"18","AGGREGATE-PULMONARY ADMIN","37942","37942", , , , , , , , , , , , , ,"37942"
"Line(01800)", ,"18","AGGREGATE-PULMONARY ADMIN","1197643","788800","229035","177200","4082","347755","17388", , , , , , ,"347755", ,"968608"
"Line(01900)", ,"18","AGGREGATE-PM&R ADMIN","11758","11758", , , , , , , , , , , , , ,"11758"
"Line(02000)", ,"18","AGGREGATE-PM&R ADMIN","619812","472212","121519","177200","2135","181886","9094", , , , , , ,"181886", ,"498293"
"Line(02100)", ,"18","AGGREGATE-CARDIOLOGY ADMIN","245781","245781", , , , , , , , , , , , , ,"245781"
"Line(02200)", ,"18","AGGREGATE-CARDIOLOGY ADMIN","4270573","3156499","515454","177200","8305","707522","35376", , ,"27622","3334", , ,"710856", ,"3755119"
"Line(02300)", ,"18","AGGREGATE-NUTRITION AND GI ADMIN","70971","70971", , , , , , , , , , , , , ,"70971"
"Line(02400)", ,"18","AGGREGATE-NUTRITION AND GI ADMIN","2218621","1501349","254312","177200","5435","463020","23151", , ,"1647","189", , ,"463209", ,"1964309"
"Line(02500)", ,"18","AGGREGATE-RHEUMATOLOGY ADMIN","3610","3610", , , , , , , , , , , , , ,"3610"
"Line(02600)", ,"18","AGGREGATE-RHEUMATOLOGY ADMIN","473591","306865","99590","177200","1685","143549","7177", , , , , , ,"143549", ,"374001"
"Line(02700)", ,"18","AGGREGATE-ORTHOPEDIC SURG ADMIN","73729","73729", , , , , , , , , , , , , ,"73729"
"Line(02800)", ,"18","AGGREGATE-ORTHOPEDIC SURG ADMIN","1169073","880988","160772","208000","2451","245100","12255", , , , , , ,"245100", ,"1008301"
"Line(02900)", ,"18","AGGREGATE-SURGERY ADMIN","165375","165375", , , , , , , , , , , , , ,"165375"
"Line(03000)", ,"18","AGGREGATE-SURGERY ADMIN","4079042","2957439","603289","208000","4849","484900","24245", , ,"3200","473", , ,"485373","117916","3593669"
"Line(03100)", ,"18","AGGREGATE-SURGERY ADMIN","6044", , ,"177200", , , , , , , , , , , ,"6044"
"Line(03200)", ,"18","AGGREGATE-SURGERY SERVICES","578582","307146","189693","208000","447","44700","2235", , ,"150","49", , ,"44749","144944","533833"
"Line(03300)", ,"18","AGGREGATE-DIABETES & ENDOCRINE ADMIN","32462","32462", , , , , , , , , , , , , ,"32462"
"Line(03400)", ,"18","AGGREGATE-DIABETES & ENDOCRINE ADMIN","1328154","762665","294244","177200","7164","610318","30516", , , , , , ,"610318", ,"1033910"
"Line(03500)", ,"18","AGGREGATE-OTOLARYNGOLOGY ADMIN","18145","18145", , , , , , , , , , , , , ,"18145"
"Line(03600)", ,"18","AGGREGATE-OTOLARYNGOLOGY ADMIN","719690","539878","122566","208000","2513","251300","12565", , , , , , ,"251300", ,"597124"
"Line(03700)", ,"18","AGGREGATE-OPTHALMOLOGY ADMIN","1209","1209", , , , , , , , , , , , , ,"1209"
"Line(03800)", ,"18","AGGREGATE-OPTHALMOLOGY ADMIN","126077","79905","16558","20800","1668","16680","834", , ,"817","107", , ,"16787", ,"109519"
"Line(03900)", ,"18","AGGREGATE-NEUROLOGY ADMIN","87460","87460", , , , , , , , , , , , , ,"87460"
"Line(04000)", ,"18","AGGREGATE-NEUROLOGY ADMIN","4013454","2768346","623688","177200","8746","745092","37255", , , , , , ,"745092", ,"3389766"
"Line(04100)", ,"18","AGGREGATE-DERMATOLOGY ADMIN","839","839", , , , , , , , , , , , , ,"839"
"Line(04200)", ,"18","AGGREGATE-DERMATOLOGY ADMIN","145645","129053","2291","177200","72","6134","307", , , , , , ,"6134", ,"143354"
"Line(04300)", ,"18","AGGREGATE-ADOLESCENT SPORTS MED ADMI","12243","12243", , , , , , , , , , , , , ,"12243"
"Line(04400)", ,"18","AGGREGATE-ADOLESCENT SPORTS MED ADMI","591606","358220","100069","177200","2473","210681","10534", , , , , , ,"210681", ,"491537"
"Line(04500)", ,"18","AGGREGATE-GENETICS ADMIN","8558","8558", , , , , , , , , , , , , ,"8558"
"Line(04600)", ,"18","AGGREGATE-GENETICS ADMIN","503375","181435","51695","177200","2045","174218","8711", , , , , , ,"174218", ,"451680"
"Line(04700)", ,"18","AGGREGATE-NEONATOLOGY ADMIN","66733","66733", , , , , , , , , , , , , ,"66733"
"Line(04800)", ,"18","AGGREGATE-NEONATOLOGY ADMIN","820998","623506","-95966","177200","3836","326798","16340", , , , , , ,"326798", ,"916964"
"Line(04900)", ,"18","AGGREGATE-UROLOGY ADMIN","35844","24169","8525","208000","467","46700","2335", , , , , , ,"46700", ,"27319"
"Line(05000)", ,"18","AGGREGATE-HEMATOLOGY & ONCOLOGY ADMI","294729","294729", , , , , , , , , , , , , ,"294729"
"Line(05100)", ,"18","AGGREGATE-HEMATOLOGY & ONCOLOGY ADMI","6768420","3209865","1391111","177200","19968","1701120","85056", , ,"2489","512", , ,"1701632", ,"5377309"
"Line(05200)", ,"18","AGGREGATE-NEUROSURGERY ADMIN","91522","91522", , , , , , , , , , , , , ,"91522"
"Line(05300)", ,"18","AGGREGATE-NEUROSURGERY ADMIN","863900","617994","155838","208000","1159","115900","5795", , , , , , ,"115900","39938","748000"
"Line(05400)", ,"18","AGGREGATE-PEDIATRICS ADMIN","34298","34298", , , , , , , , , , , , , ,"34298"
"Line(05500)", ,"18","AGGREGATE-PEDIATRICS ADMIN","1140135","631991","236288","140600","6231","421192","21060", , ,"494","102", , ,"421294", ,"903847"
"Line(05600)", ,"18","AGGREGATE-PEDIATRICS ADMIN","4176462","1349625","1022637","208000","7471","747100","37355", , , , , , ,"747100","275537","3429362"
"Line(05700)", ,"18","AGGREGATE-NEPHROLOGY ADMIN","77998","77998", , , , , , , , , , , , , ,"77998"
"Line(05800)", ,"18","AGGREGATE-NEPHROLOGY ADMIN","1625775","828293","507713","177200","6724","572833","28642", , , , , , ,"572833", ,"1118062"
"Line(05900)", ,"18","AGGREGATE-CRITICAL CARE ADMIN","204132","204132", , , , , , , , , , , , , ,"204132"
"Line(06000)", ,"18","AGGREGATE-CRITICAL CARE ADMIN","5001657","3428732","697161","177200","7239","616707","30835", , , , , , ,"616707","80454","4384950"
"Line(06100)", ,"18","AGGREGATE-ANESTHESIOLOGY ADMIN","160454","160454", , , , , , , , , , , , , ,"160454"
"Line(06200)", ,"18","AGGREGATE-ANESTHESIOLOGY ADMIN","5712855","4966691","339288","200300","6445","620641","31032", , , , , , ,"620641", ,"5373567"
"Line(06300)", ,"18","AGGREGATE-INFECTIOUS DISEASE ADMIN","110536", , ,"208000", , , , , , , , , , , ,"110536"
"Line(06400)", ,"18","AGGREGATE-INFECTIOUS DISEASE ADMIN","1097294","408980","153808","177200","2264","192875","9644", , , , , , ,"192875", ,"943486"
"Line(06500)", ,"18","AGGREGATE-EMERGENCY MEDICINE ADMIN","588859","588859", , , , , , , , , , , , , ,"588859"
"Line(06600)", ,"18","AGGREGATE-EMERGENCY MEDICINE ADMIN","9462705","7402819","994765","177200","17250","1469567","73478", , ,"1627","171", , ,"1469738", ,"8467940"
"Line(06700)", ,"18","AGGREGATE-PSYCHOLOGY ADMIN","3380","3380", , , , , , , , , , , , , ,"3380"
"Line(06800)", ,"18","AGGREGATE-PSYCHOLOGY ADMIN","13892","1522","2113","177200","90","7667","383", , , , , , ,"7667", ,"11779"
"Line(06900)", ,"18","AGGREGATE-FETAL CENTER ADMIN","509855","378514","59460","208000","470","47000","2350", , ,"3721","434", , ,"47434","12026","462421"
